total_raised,total_contributions,date,committee,committee_name
20858.609999999997,568,2020-10,C00548180,WESTERMAN FOR CONGRESS
13690.800000000007,114,2020-10,C00738013,FRIENDS OF JEFF JORDAN
30318.430000001244,4115,2020-10,C00700559,GREG RATHS FOR CONGRESS 2020
46198.49000000266,5883,2020-10,C00696872,JIM 2020 COMMITTEE
36555.430000000546,4238,2020-10,C00694711,MARCHANT FOR CONGRESS
2265.929999999997,123,2020-10,C00502229,WEBER FOR CONGRESS
6250.0,4,2020-10,C00588657,TEXANS FOR JODEY ARRINGTON
4447.6699999999955,162,2020-10,C00386532,LOUIE GOHMERT FOR CONGRESS COMMITTEE
5448.439999999942,877,2020-10,C00310532,KAY GRANGER CAMPAIGN FUND
3245.0,39,2020-10,C00714378,IRENE ARMENDARIZ-JACKSON FOR CONGRESS
2290.929999999997,123,2020-10,C00662171,RON WRIGHT FOR CONGRESS
2645.71,42,2020-10,C00714618,CHAMPION FOR CONGRESS
13081.490000000013,948,2020-10,C00553859,DR. BRIAN BABIN FOR CONGRESS
1012.0,2,2020-10,C00746388,TRACE JOHANNESEN FOR CONGRESS TX-04
8173.070000000026,500,2020-10,C00653634,VAN TAYLOR CAMPAIGN
4314.370000000003,129,2020-10,C00477240,MORGAN GRIFFITH FOR CONGRESS
31056.71,1473,2020-10,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE
27312.11,549,2020-10,C00736983,"COLLINS FOR SENATE, INC."
4598.0,35,2020-10,C00651547,JOHNNY FOR CONGRESS
4915.0,49,2020-10,C00573980,KELLY FOR CONGRESS
15924.07,584,2020-10,C00504704,CRAMER FOR SENATE
7476.24,35,2020-10,C00359034,GRAVES FOR CONGRESS
2855.0,6,2020-10,C00116632,HAL ROGERS FOR CONGRESS
31522.43,852,2020-10,C00653147,MIKE BRAUN FOR INDIANA
28425.52000000012,1501,2020-10,C00443580,LUMMIS FOR WYOMING INC.
5412.010000000003,269,2020-11,C00662767,CHIP ROY FOR CONGRESS
8687.880000000001,391,2020-10,C00670695,ROMNEY FOR UTAH INC
43276.70000000033,1756,2020-11,C00710103,NANCY MACE FOR CONGRESS
4728.7700000000095,441,2020-11,C00510164,PATRIOTS FOR PERRY
8522.620000000117,1185,2020-11,C00301838,STEVE CHABOT FOR CONGRESS
16127.529999999753,3321,2020-11,C00728238,LAUREN BOEBERT FOR CONGRESS
3237.85,72,2020-11,C00713461,KENDALL FOR CONGRESS
18236.620000000003,749,2020-11,C00612432,FRIENDS OF MATT GAETZ
11827.719999999968,588,2020-11,C00548289,MATT ROSENDALE FOR MONTANA
13422.30999999984,1043,2020-11,C00737767,VICTORIA SPARTZ FOR CONGRESS
27987.629999999997,1026,2020-11,C00543983,BILL CASSIDY FOR US SENATE
14377.429999999973,570,2020-11,C00712794,JEANNE FOR CONGRESS
1000.0,1,2020-11,C00654723,MEUSER FOR CONGRESS
5887.390000000007,96,2020-11,C00742247,SCOTT FRANKLIN FOR CONGRESS
3131.0,45,2020-11,C00650697,PETE STAUBER FOR CONGRESS
4274.280000000002,272,2020-11,C00443580,LUMMIS FOR WYOMING INC.
14000.75999999985,1865,2020-11,C00607416,BRIAN FITZPATRICK FOR CONGRESS
2221.500000000011,554,2020-11,C00653220,CAROL FOR CONGRESS
4454.199999999997,134,2020-11,C00725259,ESSHAKI FOR CONGRESS
10498.61,380,2020-11,C00718627,TEAM HAGERTY
9894.43999999998,391,2020-11,C00703058,KEAN FOR CONGRESS INC
5555.0,54,2020-11,C00720870,JESSE JENSEN FOR CONGRESS
1199.87,22,2020-11,C00498345,MULLIN FOR CONGRESS
2254.13,17,2020-11,C00359034,GRAVES FOR CONGRESS
14519.62000000029,1045,2020-11,C00545749,EMMER FOR CONGRESS
1220.2,4,2020-11,C00444620,FRIENDS OF GLENN THOMPSON
19878.899999999987,856,2020-11,C00675348,CINDY HYDE-SMITH FOR US SENATE
5159.39,188,2020-11,C00715466,DAVID RICHTER FOR CONGRESS INC.
28938.139999999974,901,2020-11,C00718239,ANNA PAULINA LUNA FOR CONGRESS
1938.2200000000005,46,2020-11,C00693663,FEENSTRA FOR CONGRESS
1536.25,7,2020-11,C00459297,HUIZENGA FOR CONGRESS
1621.0,22,2020-11,C00582635,JO RAE PERKINS FOR US SENATE
4640.980000000001,241,2020-11,C00713412,MESSNER FOR SENATE
1580.0,16,2020-11,C00717868,HOUSE CD6
2720.0,18,2020-11,C00498121,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE
7580.500000000002,198,2020-11,C00741090,DIANA FOR CONGRESS
9978.369999999999,369,2020-11,C00547976,"BEN SASSE FOR U.S. SENATE, INC."
11388.129999999961,579,2020-11,C00706614,TONY GONZALES FOR CONGRESS
4898.5,92,2020-11,C00736983,"COLLINS FOR SENATE, INC."
4376.269999999996,300,2020-11,C00730895,KAT FOR CONGRESS
7539.23,250,2020-11,C00436386,FRIENDS OF JOHN BARRASSO
9327.41,257,2020-11,C00466482,FAMILIES FOR JAMES LANKFORD
25575.96000000001,972,2020-11,C00496075,RAND PAUL FOR US SENATE
2910.7800000000007,49,2020-11,C00718635,"TIFFANY FOR WISCONSIN, INC."
3578.859999999999,211,2020-11,C00708289,GREENE FOR CONGRESS
2290.1699999999996,40,2020-11,C00719294,AUGUST PFLUGER FOR CONGRESS
9257.530000000057,1147,2020-11,C00575167,DON BACON FOR CONGRESS
3076.560000000001,60,2020-11,C00720011,SCOTT FITZGERALD FOR CONGRESS
42713.049999999996,1139,2020-11,C00734731,FRIENDS FOR KATHY BARNETTE
15509.080000000242,1042,2020-11,C00721332,DARRELL ISSA FOR CONGRESS
10632.240000000003,426,2020-11,C00498907,DEB FISCHER FOR US SENATE
1345.0,5,2020-11,C00636092,HERN FOR CONGRESS
5860.029999999998,355,2020-11,C00545616,"YOUNG FOR IOWA, INC."
67876.13,2660,2020-10,C00532465,ROUNDS FOR SENATE
73626.27999999998,3044,2020-10,C00482984,RON JOHNSON FOR SENATE INC
35311.36,2022,2020-10,C00496075,RAND PAUL FOR US SENATE
48345.689999999995,2176,2020-10,C00207993,FRIENDS OF JIM INHOFE
13189.0,121,2020-10,C00703835,COMMITTEE TO ELECT JOHN COLLICK
1655.0,7,2020-10,C00445023,GUTHRIE FOR CONGRESS
16348.0,260,2020-10,C00709584,GOMURPH.COM
4552.0,72,2020-10,C00446815,MCCLINTOCK FOR CONGRESS
2935.66,27,2020-10,C00734426,GREGORY COLL FOR CONGRESS
2244.76,27,2020-10,C00691931,PARROTT FOR CONGRESS
61844.18999999975,2640,2020-10,C00473827,FRIENDS OF MIKE LEE INC
10543.0,36,2020-10,C00628917,FRIENDS OF DUSTY JOHNSON
13659.5,138,2020-10,C00658401,GREG PENCE FOR CONGRESS
2041.9999999999977,188,2020-10,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS
903.45,22,2020-10,C00476820,JOHNSON FOR CONGRESS
20345.62,369,2020-10,C00722470,RIK FOR NEW JERSEY INC
17482.0,190,2020-10,C00746966,CAROLINE COLARUSSO FOR CONGRESS
3535.5,58,2020-10,C00681544,TED HOWZE FOR CONGRESS 2020
11726.07,403,2020-10,C00727164,CARLA SPALDING FOR CONGRESS
9317.049999999996,379,2020-10,C00540617,FRIENDS OF DAVID SCHWEIKERT
1860.0,14,2020-10,C00724849,DEBELLO FOR CONGRESS
11504.029999999977,1553,2020-10,C00725465,CLIFF BENTZ FOR CONGRESS
1005.0,11,2020-10,C00743203,JOANNA HARBOUR FOR CONGRESS
59608.68999999883,2805,2020-10,C00721332,DARRELL ISSA FOR CONGRESS
2160.2200000000003,48,2020-10,C00707059,TRE PENNIE FOR CONGRESS
6752.61,151,2020-10,C00719864,ERROL WEBBER FOR CONGRESS
15736.100000000286,2583,2020-10,C00639096,BARRY MOORE FOR CONGRESS
4900.149999999915,816,2020-10,C00721308,GOOD FOR CONGRESS
1490.0,24,2020-10,C00671891,GREG STEUBE FOR CONGRESS
32153.77000000003,625,2020-10,C00728386,DUDE PAC FOR FREEDOM
4716.539999999997,997,2020-11,C00012229,ALASKANS FOR DON YOUNG
1097.95,13,2020-11,C00706275,PALLOTTA FOR CONGRESS
22527.839999999676,2625,2020-11,C00472704,JAIME FOR CONGRESS
835.0,10,2020-11,C00608695,MIKE JOHNSON FOR LOUISIANA
5499.620000000126,990,2020-11,C00467571,"ANDY BARR FOR CONGRESS, INC."
1256.38,17,2020-11,C00662650,BALDERSON FOR CONGRESS
4942.000000000057,674,2020-11,C00458877,KINZINGER FOR CONGRESS
43328.67,1028,2020-11,C00716571,"GADE FOR VIRGINIA, INC."
9035.769999999988,561,2020-11,C00715854,ALEK FOR OREGON
8718.73000000017,1762,2020-11,C00371203,JOHN CARTER FOR CONGRESS
1227.5500000000002,31,2020-11,C00697789,JERRY CARL FOR CONGRESS
631.39,11,2020-11,C00527457,FRIENDS OF DAVE JOYCE
594.4499999999996,41,2020-11,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS
1032.28,14,2020-11,C00633610,RALPH NORMAN FOR CONGRESS
750.0,6,2020-11,C00735373,WINNFORCOLORADO
525.0,2,2020-11,C00551374,GARY PALMER FOR CONGRESS
6230.53,352,2020-11,C00207993,FRIENDS OF JIM INHOFE
500.0,1,2020-11,C00670547,ARMSTRONG FOR CONGRESS
719.1399999999995,37,2020-11,C00393629,MCHENRY FOR CONGRESS
1796.5999999999997,59,2020-11,C00575050,LAHOOD FOR CONGRESS
22098.460000000014,857,2020-11,C00482984,RON JOHNSON FOR SENATE INC
4532.380000000003,181,2020-11,C00504704,CRAMER FOR SENATE
5071.439999999998,224,2020-11,C00458315,MORAN FOR KANSAS
2863.75,105,2020-11,C00390724,WALBERG FOR CONGRESS
8021.0,432,2020-11,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE
742.3,13,2020-11,C00658385,MARK GREEN FOR CONGRESS
3102.0199999999986,130,2020-11,C00614776,TED BUDD FOR CONGRESS
631.36,9,2020-11,C00438697,LATTA FOR CONGRESS
1883.5,25,2020-11,C00543967,BUDDY CARTER FOR CONGRESS
1442.4,29,2020-11,C00728386,DUDE PAC FOR FREEDOM
10092.53,521,2020-11,C00588392,TODOS CON JENNIFFER INC.  DBA JENNIFFER FOR CONGRESS
672.73,15,2020-11,C00460063,BILLY LONG FOR CONGRESS
1239.809999999999,85,2020-10,C00697250,"SANDY SMITH FOR CONGRESS, INC."
12153.33,638,2020-10,C00473371,HOEVEN FOR SENATE
820.0,8,2020-11,C00703835,COMMITTEE TO ELECT JOHN COLLICK
3759.2,49,2020-10,C00737387,TIMHAZELOFORCONGRESS
1733.0,35,2020-10,C00714568,ALISON CONGRESS 2020
1267.0,20,2020-10,C00728790,CLAIRE GUSTAFSON FOR CONGRESS 2020
710.0,15,2020-10,C00719187,PHILANISE FOR CONGRESS
1345.0,23,2020-10,C00715334,COMMITTEE TO ELECT RICK LAIB
643.45,11,2020-10,C00438697,LATTA FOR CONGRESS
1275.0,10,2020-10,C00741215,KANDISS TAYLOR FOR U.S. SENATE
8706.0,21,2020-10,C00551275,FRENCH HILL FOR ARKANSAS
469.0,9,2020-10,C00727594,MCGUIRE FOR VIRGINIA
2316.8299999999977,138,2020-10,C00661561,"BEN CLINE FOR CONGRESS, INC."
1085.0,18,2020-10,C00710855,CASPER FOR COLORADO
6112.5,160,2020-10,C00481911,DANIEL WEBSTER FOR CONGRESS
19082.0,21,2020-10,C00468256,BUCSHON FOR CONGRESS
1357.0,29,2020-10,C00736462,MARK RICHARDSON COMMITTEE TO ELECT
6944.509999999977,939,2020-10,C00506931,"FRIENDS FOR CHRIS STEWART, INC."
931.5,14,2020-10,C00474189,MIKE KELLY FOR CONGRESS
8452.2,110,2020-10,C00744201,RAYLAFORCONGRESS
2475.0,41,2020-10,C00710699,COOKINGHAM FOR CONGRESS
3422.2099999999964,180,2020-10,C00435974,ANDY HARRIS FOR CONGRESS
625.0,11,2020-10,C00543892,LOUDERMILK FOR CONGRESS
2439.46,24,2020-10,C00735449,FRIENDS OF SUSAN MARIE SMITH
1755.0,34,2020-10,C00096412,FRIENDS OF CHRIS SMITH
4994.970000000001,151,2020-10,C00610451,BIGGS FOR CONGRESS
7929.470000000382,1712,2020-11,C00550707,FRIENDS OF HAGEDORN
3728.409999999994,353,2020-11,C00633362,"HANDEL FOR CONGRESS, INC."
267.28999999999996,8,2020-11,C00697052,FRED KELLER FOR CONGRESS
570.0,9,2020-11,C00746966,CAROLINE COLARUSSO FOR CONGRESS
1807.41,72,2020-11,C00726687,PAUL JUNGE FOR CONGRESS
934.0,13,2020-11,C00708073,RONDA KENNEDY FOR CONGRESS 2020
726.67,6,2020-11,C00734251,"STREICKER FOR CONGRESS, INC."
2946.16,105,2020-11,C00657155,TIFFANY SHEDD FOR CONGRESS COMMITTEE
2273.279999999999,112,2020-11,C00742007,VAN ORDEN FOR CONGRESS
557.5,14,2020-11,C00468256,BUCSHON FOR CONGRESS
355.0,3,2020-11,C00741538,"STANTON-KING FOR CONGRESS, INC."
9289.04,239,2020-11,C00395467,JEFF FORTENBERRY FOR UNITED STATES CONGRESS
19139.409999999993,847,2020-11,C00730531,TEXANS FOR RONNY JACKSON
571.72,21,2020-11,C00541862,JASON SMITH FOR CONGRESS
580.0,10,2020-11,C00701755,JOY FOR NY
7784.969999999999,380,2020-11,C00384529,LISA MURKOWSKI FOR US SENATE
795.0,21,2020-11,C00719864,ERROL WEBBER FOR CONGRESS
385.0,4,2020-11,C00572602,DAVE GILES FOR CONGRESS
3760.0,56,2020-11,C00714378,IRENE ARMENDARIZ-JACKSON FOR CONGRESS
5127.54000000002,1036,2020-11,C00614214,BERGMANFORCONGRESS
6817.9600000001155,1150,2020-11,C00556365,KATKO FOR CONGRESS
1142.76,13,2020-11,C00691931,PARROTT FOR CONGRESS
6287.3,262,2020-11,C00473371,HOEVEN FOR SENATE
10499.240000000405,2497,2020-10,C00726042,LISA MCCLAIN FOR CONGRESS
1350.0,13,2020-10,C00700823,SANDRA FOR TEXAS
383.72,4,2020-10,C00742031,CAMPAIGN TO ELECT CHRIS CHRISTENSEN FOR CONGRESS
1515.0,52,2020-11,C00711432,ERIC EARLY FOR CONGRESS 2020
1262.0,46,2020-11,C00481911,DANIEL WEBSTER FOR CONGRESS
1427.6899999999962,290,2020-11,C00553859,DR. BRIAN BABIN FOR CONGRESS
658.82,21,2020-11,C00561530,MOOLENAAR FOR CONGRESS
1305.8700000000008,185,2020-11,C00723916,MARY MILLER FOR CONGRESS
310.0,5,2020-11,C00732727,DASHA FOR CONGRESS
4911.979999999973,1195,2020-10,C00750307,FALLON FOR CONGRESS
1510.0,17,2020-10,C00747535,SOLORIO FOR CONGRESS
1125.0,35,2020-10,C00546499,MIKE BOST FOR CONGRESS COMMITTEE
205.0,4,2020-11,C00671891,GREG STEUBE FOR CONGRESS
1082.5,46,2020-11,C00701433,CHELE FARLEY FOR CONGRESS INC.
838.2500000000007,200,2020-11,C00639096,BARRY MOORE FOR CONGRESS
143.0,2,2020-11,C00651547,JOHNNY FOR CONGRESS
355.0,6,2020-11,C00709584,GOMURPH.COM
8927.41,465,2020-11,C00532465,ROUNDS FOR SENATE
5122.559999999897,1537,2020-11,C00750307,FALLON FOR CONGRESS
5242.659999999975,945,2020-10,C00386748,VIRGINIA FOXX FOR CONGRESS
7438.9799999999495,856,2020-10,C00468579,WALORSKI FOR CONGRESS INC
563.75,48,2020-10,C00744888,COMMITTEE TO ELECT JULIE HALL
3479.0,29,2020-10,C00715532,JAY ALLEN FOR MAINE
768.0,14,2020-10,C00715060,ANDY CALDWELL FOR CONGRESS
4930.0,39,2020-10,C00682179,JOSHUA SCOTT FOR CONGRESS
1831.0,39,2020-10,C00759506,TIM ROGERS FOR CONGRESS
360.0,8,2020-10,C00561597,GLENN GROTHMAN FOR CONGRESS
1145.0,20,2020-10,C00755421,RON CURTIS FOR HAWAII
215.0,4,2020-10,C00441352,STIVERS FOR CONGRESS
165.0,3,2020-10,C00482737,AUSTIN SCOTT FOR CONGRESS INC
1296.8400000000001,121,2020-10,C00464149,MO BROOKS FOR CONGRESS
1225.0,9,2020-10,C00736074,BECKY E. HITES FOR CONGRESS COMMITTEE
714.0,22,2020-10,C00724245,GARCIA HOLMES FOR CONGRESS
1218.0,52,2020-10,C00695791,JAMES P BRADLEY FOR US CONGRESS
442.21,13,2020-10,C00721878,TANDON FOR CONGRESS
759.0,19,2020-10,C00733170,CATHY BERNSTEIN FOR CONGRESS
1740.0,28,2020-10,C00572602,DAVE GILES FOR CONGRESS
350.0,2,2020-10,C00373563,KING FOR CONGRESS
345.0,9,2020-10,C00740720,JEN ZINONE FOR CONGRESS
679.97,29,2020-10,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE
1462.0,60,2020-10,C00706788,JACOBS FOR CONGRESS
440.0,14,2020-10,C00257337,KEN CALVERT FOR CONGRESS COMMITTEE
180.0,6,2020-10,C00722363,JEFF GORMAN FOR CONGRESS
460.0,12,2020-10,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE
2800.139999999999,131,2020-10,C00600718,DAVIDSON FOR CONGRESS
1100.71,34,2020-10,C00664581,JAIMY Z. BLANCO FOR CONGRESS CAMPAIGN
666.5,16,2020-10,C00735852,NEGRON CAMPAIGN COMMITTEE
2923.1000000000004,278,2020-11,C00706747,FRIENDS OF MCCORMICK
486.36,15,2020-11,C00476820,JOHNSON FOR CONGRESS
156.0,4,2020-11,C00736462,MARK RICHARDSON COMMITTEE TO ELECT
117.0,3,2020-11,C00759506,TIM ROGERS FOR CONGRESS
125.0,2,2020-11,C00561597,GLENN GROTHMAN FOR CONGRESS
4418.25,274,2020-11,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE
2526.5,130,2020-11,C00658401,GREG PENCE FOR CONGRESS
1306.57,45,2020-11,C00712257,CUMMINGS FOR CONGRESS
714.0,30,2020-11,C00577999,"JIM BANKS FOR CONGRESS, INC."
1447.4399999999948,304,2020-11,C00617662,CAPTAIN HIGGINS FOR CONGRESS
9304.800000000114,2139,2020-11,C00653634,VAN TAYLOR CAMPAIGN
210.0,7,2020-11,C00727164,CARLA SPALDING FOR CONGRESS
314.3699999999999,16,2020-11,C00706374,TAMIKA HAMILTON FOR CONGRESS
225.0,4,2020-11,C00682179,JOSHUA SCOTT FOR CONGRESS
813.6300000000002,48,2020-11,C00718346,KANSANS FOR LATURNER
610.0,15,2020-11,C00739581,THE BILLY PREMPEH FOR CONGRESS COMMITTEE
188.1000000000001,19,2020-11,C00460659,MANN FOR CONGRESS
100.0,1,2020-11,C00551275,FRENCH HILL FOR ARKANSAS
255.0,9,2020-11,C00446815,MCCLINTOCK FOR CONGRESS
580.6800000000001,58,2020-11,C00638411,HAGAN FOR CONGRESS
410.5500000000001,52,2020-11,C00700559,GREG RATHS FOR CONGRESS 2020
435.0,13,2020-11,C00700823,SANDRA FOR TEXAS
100.0,1,2020-11,C00735449,FRIENDS OF SUSAN MARIE SMITH
100.0,1,2020-11,C00731950,THE WATERS COMMITTEE
825.5000000000025,278,2020-11,C00497818,WENSTRUP FOR CONGRESS
180.0,4,2020-11,C00741215,KANDISS TAYLOR FOR U.S. SENATE
981.0,29,2020-11,C00761221,GEORGIA 2020 SENATE REPUBLICAN FUND
984.81,51,2020-11,C00460550,JEFF DUNCAN FOR CONGRESS
3646.95,144,2020-11,C00607838,DREW FERGUSON FOR CONGRESS INC.
1210.0,33,2020-11,C00738302,LANCIA FOR CONGRESS
338.14000000000004,36,2020-11,C00610451,BIGGS FOR CONGRESS
934.0299999999883,547,2020-11,C00468579,WALORSKI FOR CONGRESS INC
1085.150000000005,586,2020-11,C00386748,VIRGINIA FOXX FOR CONGRESS
966.9799999999966,552,2020-11,C00310532,KAY GRANGER CAMPAIGN FUND
1063.6099999999976,556,2020-11,C00464602,VICKY HARTZLER FOR CONGRESS
1316.8300000000002,124,2020-10,C00655332,CLOUD FOR CONGRESS
2806.64,164,2020-10,C00460550,JEFF DUNCAN FOR CONGRESS
180.0,5,2020-10,C00759050,FRIENDS OF CARLOS
2590.5299999999997,152,2020-11,C00476317,BOOZMAN FOR ARKANSAS
441.2199999999998,108,2020-11,C00726042,LISA MCCLAIN FOR CONGRESS
230.0,6,2020-10,C00707679,FRICILONEFORCONGRESS
356.24,15,2020-10,C00460063,BILLY LONG FOR CONGRESS
111.72,7,2020-11,C00458679,BLAINE FOR CONGRESS
1160.0,26,2020-10,C00699694,WILLIAM OLSON FOR CONGRESS
459.2899999999996,200,2020-11,C00665752,FRIENDS OF MICHAEL GUEST
222.5,9,2020-10,C00729319,PALOMBI FOR CONGRESS
1005.8600000000001,45,2020-10,C00710681,SULLIVAN FOR CONGRESS
175.0,8,2020-10,C00461822,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC."
2384.4,162,2020-10,C00476317,BOOZMAN FOR ARKANSAS
6321.2,143,2020-10,C00736579,ANTONIO DELGADO FOR CONGRESS
1590.0,22,2020-10,C00599464,SMUCKER FOR CONGRESS
625.7400000000002,36,2020-10,C00713826,JUSTIN ANDERSON FOR CONGRESS
105.0,3,2020-10,C00750125,HELEN BRADY FOR CONGRESS
379.7399999999998,70,2020-10,C00732651,LEE HAYWOOD FOR CONGRESS COMMITTEE
175.0,8,2020-10,C00693143,BERGMANN FOR CONGRESS CAMPAIGN
4990.0599999999995,251,2020-10,C00614826,KUSTOFF FOR CONGRESS
248.0,14,2020-10,C00723031,NISHA FOR CONGRESS
105.5,4,2020-10,C00590463,TREY FOR CONGRESS
181.0,8,2020-10,C00725697,DANIEL WOOD FOR US CONGRESS
215.0,5,2020-10,C00737254,MAUREEN FOR CONGRESS
142.94,10,2020-10,C00466516,GIBBS FOR CONGRESS
309.81,68,2020-10,C00731885,SWAIN FOR CONGRESS
790.8799999999998,74,2020-11,C00694711,MARCHANT FOR CONGRESS
122.5,7,2020-11,C00599464,SMUCKER FOR CONGRESS
2185.25,142,2020-11,C00653147,MIKE BRAUN FOR INDIANA
415.0,14,2020-11,C00722470,RIK FOR NEW JERSEY INC
50.0,1,2020-11,C00725697,DANIEL WOOD FOR US CONGRESS
140.0,5,2020-11,C00713537,FRIENDS OF JOHN EMMONS
50.0,1,2020-11,C00740720,JEN ZINONE FOR CONGRESS
50.0,1,2020-11,C00737387,TIMHAZELOFORCONGRESS
235.79999999999995,10,2020-11,C00738013,FRIENDS OF JEFF JORDAN
60.0,2,2020-11,C00737650,VAN DE WATER FOR CONGRESS
305.5,24,2020-11,C00706788,JACOBS FOR CONGRESS
100.0,3,2020-11,C00714568,ALISON CONGRESS 2020
68.91000000000001,27,2020-11,C00732651,LEE HAYWOOD FOR CONGRESS COMMITTEE
119.08000000000003,30,2020-11,C00731885,SWAIN FOR CONGRESS
606.3999999999999,44,2020-11,C00614826,KUSTOFF FOR CONGRESS
75.0,2,2020-11,C00450353,FRIENDS OF PETER THERON
498.79999999999995,14,2020-11,C00733170,CATHY BERNSTEIN FOR CONGRESS
942.5,43,2020-11,C00506048,TOM RICE FOR CONGRESS
135.0,5,2020-11,C00736579,ANTONIO DELGADO FOR CONGRESS
889.3200000000022,277,2020-11,C00506931,"FRIENDS FOR CHRIS STEWART, INC."
50.0,1,2020-11,C00482737,AUSTIN SCOTT FOR CONGRESS INC
60.0,2,2020-11,C00729319,PALOMBI FOR CONGRESS
185.2,9,2020-11,C00744201,RAYLAFORCONGRESS
75.0,2,2020-11,C00758383,AMY PHAN WEST 2022 EXPLORATORY COMMITTEE
255.74,25,2020-10,C00746404,MARY FAY 4 CONGRESS
75.0,3,2020-11,C00681544,TED HOWZE FOR CONGRESS 2020
75.0,3,2020-11,C00721878,TANDON FOR CONGRESS
40.0,1,2020-11,C00710855,CASPER FOR COLORADO
40.0,1,2020-11,C00723031,NISHA FOR CONGRESS
121.24,6,2020-11,C00743955,ELECT TUMAN
445.0,19,2020-11,C00313247,ROBERT ADERHOLT FOR CONGRESS
1524.5299999999907,707,2020-10,C00665752,FRIENDS OF MICHAEL GUEST
36.5,2,2020-11,C00735852,NEGRON CAMPAIGN COMMITTEE
269.0,10,2020-10,C00417063,"WEST VIRGINIA REPUBLICAN PARTY, INC."
257.0,12,2020-10,C00721548,BISH FOR CONGRESS
505.05,22,2020-10,C00657981,FRIENDS OF STEVE NEGRON
1538.7,9,2020-10,C00376087,MARIO DIAZ-BALART FOR CONGRESS
53.470000000000006,7,2020-10,C00654079,ANTHONY GONZALEZ FOR CONGRESS
30.0,2,2020-10,C00721100,NIKKI SNYDER FOR CONGRESS
172.0,8,2020-10,C00700195,GREG MUSSELWHITE COMMITTEE TO ELECT FOR CONGRESS
135.0,4,2020-10,C00698894,FREEDOM AND PROSPERITY PAC 2020
470.0,8,2020-10,C00756916,LEYVA TO DRAIN THE SWAMP
410.0,7,2020-10,C00725366,SCOTTY ROBINSON FOR CONGRESS
415.0,11,2020-10,C00680264,BEELER4CONGRESS
12689.37,409,2020-10,C00461046,FRIENDS OF PAT TOOMEY
63.10000000000001,20,2020-11,C00725465,CLIFF BENTZ FOR CONGRESS
210.0,8,2020-11,C00573980,KELLY FOR CONGRESS
60.0,4,2020-11,C00734426,GREGORY COLL FOR CONGRESS
25.0,1,2020-11,C00702563,HINSON FOR IA-01
85.0,4,2020-11,C00724245,GARCIA HOLMES FOR CONGRESS
25.0,1,2020-11,C00755421,RON CURTIS FOR HAWAII
82.63000000000001,24,2020-11,C00721308,GOOD FOR CONGRESS
55.71,4,2020-11,C00664581,JAIMY Z. BLANCO FOR CONGRESS CAMPAIGN
25.0,1,2020-11,C00707679,FRICILONEFORCONGRESS
25.0,1,2020-11,C00725366,SCOTTY ROBINSON FOR CONGRESS
151.9400000000001,36,2020-11,C00697250,"SANDY SMITH FOR CONGRESS, INC."
157.5,30,2020-11,C00744888,COMMITTEE TO ELECT JULIE HALL
35.0,2,2020-11,C00747535,SOLORIO FOR CONGRESS
42.3,8,2020-11,C00435974,ANDY HARRIS FOR CONGRESS
56.41,5,2020-11,C00726000,LEO VALENTIN FOR CONGRESS
25.0,1,2020-11,C00588764,COMER FOR CONGRESS
25.0,1,2020-11,C00715532,JAY ALLEN FOR MAINE
70.71000000000001,5,2020-11,C00714618,CHAMPION FOR CONGRESS
80.32,10,2020-11,C00386532,LOUIE GOHMERT FOR CONGRESS COMMITTEE
58.58,4,2020-11,C00376087,MARIO DIAZ-BALART FOR CONGRESS
25.0,1,2020-11,C00700195,GREG MUSSELWHITE COMMITTEE TO ELECT FOR CONGRESS
36.0,3,2020-11,C00695791,JAMES P BRADLEY FOR US CONGRESS
25.0,1,2020-11,C00737692,"DON COLE FOR CONGRESS, INC."
25.0,1,2020-11,C00721100,NIKKI SNYDER FOR CONGRESS
24.5,1,2020-11,C00474189,MIKE KELLY FOR CONGRESS
42.5,3,2020-11,C00674259,DR JOHN JOYCE FOR CONGRESS
20.2,1,2020-11,C00331397,SIMPSON FOR CONGRESS
20.0,1,2020-11,C00725176,MONIQUE WORTHY FOR CONGRESS
