linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00762591,SB21B.4509,ORG,"NATIONAL PUBLIC AFFAIRS, LLC",,,,,,PO BOX 100306,,ARLINGTON,VA,22203,,2021-07-09,10000.0,STRATEGY CONSULTING,,,2022
SB21B,C00762591,SB21B.4525,ORG,OCEAN POINT ADVISORS LLC,,,,,,530-B HARKLE ROAD STE 100,,SANTA FE,NM,87505,,2021-09-01,10000.0,COMMUNICATIONS CONSULTING,,,2022
SB21B,C00762591,SB21B.4436,ORG,JAMESTOWN ASSOCIATES,,,,,,421 CHESTNUT ST,,PHILADELPHIA,PA,19106,,2021-09-01,9873.0,VIDEO PRODUCTION SERVICES,,,2022
SB21B,C00762591,SB21B.4631,ORG,"TECHCENTRICS, INC",,,,,,1217 LARONDE CT,,ALEXANDRIA,VA,22307,,2021-09-22,9776.05,"IT SERVICES, OFFICE EQUIPMENT, & TRAVEL EXPENSES",,,2022
SB21B,C00762591,SB21B.4439,ORG,JAMESTOWN ASSOCIATES,,,,,,421 CHESTNUT ST,,PHILADELPHIA,PA,19106,,2021-10-13,9138.5,VIDEO PRODUCTION SERVICES,,,2022
SB21B,C00762591,SB21B.4503,ORG,MOCKINGBIRD CONSULTANTS LLC,,,,,,40 WALL STREET,,NEW YORK,NY,10005,,2021-08-05,9000.0,STRATEGY CONSULTING,,,2022
SB21B,C00762591,SB21B.4438,ORG,JAMESTOWN ASSOCIATES,,,,,,421 CHESTNUT ST,,PHILADELPHIA,PA,19106,,2021-09-22,8750.0,VIDEO PRODUCTION SERVICES,,,2022
SB21B,C00762591,SB21B.4519,ORG,NEW AGE CONSULTING LLC,,,,,,1712 PIONEER AVE. SUITE 500,,CHEYENNE,WY,82001,,2021-12-09,8344.93,LEGAL CONSULTING,,,2022
SB21B,C00762591,SB21B.4517,ORG,NEW AGE CONSULTING LLC,,,,,,1712 PIONEER AVE. SUITE 500,,CHEYENNE,WY,82001,,2021-11-05,8333.33,LEGAL CONSULTING,,,2022
SB21B,C00762591,SB21B.4788,IND,,BOYLE,DANIEL,T,,,3391 TARPON WOODS BLVD,,PALM HARBOR,FL,34685,,2021-09-29,8000.0,STRATEGY CONSULTING,,,2022
SB21B,C00762591,SB21B.4789,IND,,BOYLE,DANIEL,T,,,3391 TARPON WOODS BLVD,,PALM HARBOR,FL,34685,,2021-11-10,8000.0,STRATEGY CONSULTING,,,2022
SB21B,C00762591,SB21B.4790,IND,,BOYLE,DANIEL,T,,,3391 TARPON WOODS BLVD,,PALM HARBOR,FL,34685,,2021-12-22,8000.0,STRATEGY CONSULTING,,,2022
SB21B,C00762591,SB21B.4792,IND,,BUDOWICH,TAYLOR,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-12,7980.38,PAYROLL,,,2022
SB21B,C00762591,SB21B.4295,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-10-13,7835.0,RADIO ADVERTISING,,,2022
SB21B,C00762591,SB21B.4413,ORG,HIGH GROUND STRATEGIES LLC,,,,,,"1501 42ND STREET, SUITE 500",,WEST DES MOINES,IA,50266,,2021-12-09,7500.0,POLITICAL STRATEGY CONSULTING,,,2022
SB21B,C00762591,SB21B.4440,ORG,JAMESTOWN ASSOCIATES,,,,,,421 CHESTNUT ST,,PHILADELPHIA,PA,19106,,2021-11-24,7397.28,VIDEO PRODUCTION SERVICES,,,2022
SB21B,C00762591,SB21B.4604,ORG,RIGHT COAST STRATEGIES,,,,,,631 A1A NORTH,,PONTE VEDRA BEACH,FL,32082,,2021-07-28,7165.0,TRAVEL EXPENSES,,,2022
SB21B,C00762591,SB21B.4346,ORG,"CYGNAL, LLC",,,,,,1600 K ST NW,SUITE 350,WASHINGTON,DC,20006,,2021-08-05,7100.0,POLLING,,,2022
SB21B,C00762591,SB21B.4348,ORG,"CYGNAL, LLC",,,,,,1600 K ST NW,SUITE 350,WASHINGTON,DC,20006,,2021-08-23,7100.0,REISSUED CHECK; ORIGINAL CHECK DATE 7/28/2021: POLLING,,,2022
SB21B,C00762591,SB21B.4345,ORG,"CYGNAL, LLC",,,,,,1600 K ST NW,SUITE 350,WASHINGTON,DC,20006,,2021-07-28,7100.0,POLLING,,,2022
SB21B,C00762591,SB21B.4431,ORG,IOWA STATE FAIR,,,,,,3000 EAST GRAND AVE,,DES MOINES,IA,50317,,2021-09-16,7000.0,FACILITY RENTAL,,,2022
SB29,C00762591,SB29.4400,COM,GEORGIANS FOR JODY HICE,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,2021-07-16,7000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB21B,C00762591,SB21B.4256,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,2021-09-10,6939.54,"COLLATERAL: SIGNS, CAPS AND FREIGHT",,,2022
SB21B,C00762591,SB21B.4808,IND,,CANNON,ALEXANDER,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-12,6892.33,PAYROLL,,,2022
SB21B,C00762591,SB21B.4806,IND,,CANNON,ALEXANDER,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-07-15,6892.33,PAYROLL,,,2022
SB21B,C00762591,SB21B.4807,IND,,CANNON,ALEXANDER,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-07-30,6892.33,PAYROLL,,,2022
SB21B,C00762591,SB21B.4606,ORG,RIGHT COAST STRATEGIES,,,,,,631 A1A NORTH,,PONTE VEDRA BEACH,FL,32082,,2021-10-21,6875.63,TRAVEL EXPENSES,,,2022
SB21B,C00762591,SB21B.4608,ORG,RIGHT COAST STRATEGIES,,,,,,631 A1A NORTH,,PONTE VEDRA BEACH,FL,32082,,2021-12-09,6321.23,TRAVEL EXPENSES,,,2022
SB21B,C00762591,SB21B.4434,ORG,JAMESTOWN ASSOCIATES,,,,,,421 CHESTNUT ST,,PHILADELPHIA,PA,19106,,2021-07-14,6288.38,VIDEO PRODUCTION SERVICES,,,2022
SB21B,C00762591,SB21B.4652,ORG,UNITEDHEALTH GROUP,,,,,,PO BOX 1459,,MINNEAPOLIS,MN,55440,,2021-11-10,6206.48,INSURANCE,,,2022
SB21B,C00762591,SB21B.4653,ORG,UNITEDHEALTH GROUP,,,,,,PO BOX 1459,,MINNEAPOLIS,MN,55440,,2021-12-10,6206.48,INSURANCE,,,2022
SB21B,C00762591,SB21B.4993,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-14,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4992,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-30,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4990,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-14,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4995,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-15,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4988,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-31,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4999,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-30,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4997,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-14,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4996,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-30,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4987,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-12,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4994,IND,,MICHAEL,MOLLY,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-28,5995.37,PAYROLL,,,2022
SB21B,C00762591,SB21B.4957,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-15,5954.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4960,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-30,5954.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4959,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-14,5954.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4958,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-30,5954.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4956,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-28,5954.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4644,ORG,TRUMP HOTEL COLLECTION,,,,,,725 5TH AVENUE,,NEW YORK,NY,10022,,2021-08-25,5910.84,FACILITY RENTAL & CATERING SERVICES,,,2022
SB21B,C00762591,SB21B.4615,ORG,RIGHTLIFE MEDIA LLC,,,,,,7316 MASONBORO SOUND ROAD,,WILMINGTON,NC,28409,,2021-12-15,5833.0,DIGITAL CONSULTING,,,2022
SB21B,C00762591,SB21B.4955,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-14,5780.65,PAYROLL,,,2022
SB21B,C00762591,SB21B.4605,ORG,RIGHT COAST STRATEGIES,,,,,,631 A1A NORTH,,PONTE VEDRA BEACH,FL,32082,,2021-09-29,5696.45,TRAVEL EXPENSES,,,2022
SB21B,C00762591,SB21B.4406,ORG,"HAROLD EDWIN & ASSOCIATES, LLC",,,,,,PO BOX 320302,,ALEXANDRIA,VA,22320,,2021-10-06,5543.6,VIDEO PRODUCTION SERVICES,,,2022
SB21B,C00762591,SB21B.4393,ORG,GABRIEL STRATEGIES LLC,,,,,,14 BINGHAM HILL CIR,,RUMSON,NJ,07760,,2021-10-06,5500.0,STRATEGY CONSULTING,,,2022
SB21B,C00762591,SB21B.4293,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-09-29,5432.41,RADIO ADVERTISING,,,2022
SB21B,C00762591,SB21B.5288,ORG,C FORBES INC,,,,,,12830 W CREEK PKWY G,,RICHMOND,VA,23238,,2021-08-02,5406.8,AMEX PMT [SB21B.4267]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.4947,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-07-15,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4954,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-30,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4953,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-14,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4952,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-31,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4950,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-12,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4948,IND,,LUNA,NICHOLAS,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-07-30,5334.25,PAYROLL,,,2022
SB21B,C00762591,SB21B.4429,ORG,IHEARTMEDIA,,,,,,PO BOX 406372,,ATLANTA,GA,30384,,2021-10-15,5294.1,RADIO ADVERTISING,,,2022
SB21B,C00762591,SB21B.5027,IND,,NAUTA,WALTINE,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-30,5216.08,PAYROLL,,,2022
SB21B,C00762591,SB21B.5026,IND,,NAUTA,WALTINE,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-14,5216.08,PAYROLL,,,2022
SB21B,C00762591,SB21B.5023,IND,,NAUTA,WALTINE,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-28,5216.08,PAYROLL,,,2022
SB21B,C00762591,SB21B.5025,IND,,NAUTA,WALTINE,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-30,5216.07,PAYROLL,,,2022
SB21B,C00762591,SB21B.5024,IND,,NAUTA,WALTINE,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-15,5216.07,PAYROLL,,,2022
SB21B,C00762591,SB21B.4901,IND,,HANKS,ANDREA,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-06,5103.01,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4820,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-07-30,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4821,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-12,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4824,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-30,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4825,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-14,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4822,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-31,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4819,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-07-15,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4827,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-15,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4826,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-28,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4823,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-14,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4830,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-30,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4829,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-14,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4828,IND,,CENTINELLO,DARREN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-30,5038.87,PAYROLL,,,2022
SB21B,C00762591,SB21B.4587,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FL,BEVERLY,MA,01915,,2021-08-19,5001.3,COMPLIANCE CONSULTING,,,2022
SB21B,C00762591,SB21B.4584,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FL,BEVERLY,MA,01915,,2021-07-14,5001.3,COMPLIANCE CONSULTING,,,2022
SB21B,C00762591,SB21B.4588,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FL,BEVERLY,MA,01915,,2021-09-10,5001.3,COMPLIANCE CONSULTING,,,2022
SB23,C00762591,SB23.4640,CCM,TIM SCOTT FOR SENATE,,,,,,1405 ASHLEY RIVER RD,,CHARLESTON,SC,29407,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4655,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 565,,PRAIRIE DU CHIEN,WI,53821,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4783,CCM,ZINKE FOR CONGRESS,,,,,,PO BOX 1597,,HELENA,MT,59624,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4284,COM,ANTHONY KERN FOR STATE SENATOR - DISTRICT NO. 20,,,,,,5028 WEST MESCAL STREET,,GLENDALE,AZ,85304,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4308,COM,"BILL LEE FOR TENNESSEE, INC.",,,,,,95 WHITE BRIDGE RD,SUITE 207,NASHVILLE,TN,37205,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4329,COM,COMMITTEE TO ELECT ANGELA RIGAS,,,,,,PO BOX 365,,CALEDONIA,MI,49316,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB21B,C00762591,SB21B.4594,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FL,BEVERLY,MA,01915,,2021-12-09,5000.0,COMPLIANCE CONSULTING,,,2022
SB21B,C00762591,SB21B.4592,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FL,BEVERLY,MA,01915,,2021-11-05,5000.0,COMPLIANCE CONSULTING,,,2022
SB29,C00762591,SB29.4619,COM,RYAN GUILLEN FOR TEXAS STATE REPRESENTATIVE,,,,,,PO BOX 1024,,AUSTIN,TX,78767,,2021-12-22,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4574,COM,PETE FLORES CAMPAIGN,,,,,,1 E GREENWAY PLAZA ST 225,,HOUSTON,TX,77046,,2021-12-22,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB21B,C00762591,SB21B.4590,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,2ND FL,BEVERLY,MA,01915,,2021-10-06,5000.0,COMPLIANCE CONSULTING,,,2022
SB29,C00762591,SB29.4564,COM,"PERDUE FOR GOVERNOR, INC.",,,,,,PO BOX 12077,,ATLANTA,GA,30355,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4628,CCM,"TEAM HERSCHEL, INC.",,,,,,P.O. BOX 501707,,ATLANTA,GA,31150,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4626,CCM,STEVE CARRA FOR CONGRESS,,,,,,225 HEATHER LANE #9,,THREE RIVERS,MI,49093,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4350,COM,DAN COX FOR GOVERNOR,,,,,,PO BOX 762,,FREDERICK,MD,21705,,2021-12-22,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4354,COM,DR. DAWN BUCKINGHAM CAMPAIGN,,,,,,PO BOX 342524,,AUSTIN,TX,78734,,2021-12-22,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4385,COM,FRIENDS OF MATT MADDOCK FOR STATE REP,,,,,,1150 SOUTH MILFORD RD,,MILFORD,MI,48381,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4389,COM,FRIENDS TO ELECT MIKE DETMER,,,,,,PO BOX 2127,,HOWELL,MI,48844,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4339,COM,CTE JON ROCHA,,,,,,809 SHUMWAY AVE,,PORTAGE,MI,49002,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4410,COM,HERBSTER FOR NEBRASKA,,,,,,6332 S 118TH ST,,OMAHA,NE,68137,,2021-12-22,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4442,COM,JANICE FOR IDAHO,,,,,,PO BOX 50048,,IDAHO FALLS,ID,83405,,2021-12-22,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4459,COM,JONATHAN LINDSEY FOR STATE SENATE,,,,,,6060 WESCH RD,,BROOKLYN,MI,49230,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4467,COM,KARI LAKE FOR ARIZONA,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4333,COM,COMMITTEE TO ELECT RACHELLE SMIT FOR STATE REPRESENTATIVE,,,,,,PO BOX 124,,SHELBYVILLE,MI,49344,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4657,COM,WENDY ROGERS FOR AZ SENATE,,,,,,2700 S WOODLANDS VILLAGE BLVD,STE 300-242,FLAGSTAFF,AZ,86001,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4331,COM,COMMITTEE TO ELECT JACKY EUBANKS,,,,,,34396 DANTE DR,,CHESTERFIELD,MI,48047,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4457,CCM,JOHN KENNEDY FOR US,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4451,CCM,JOE KENT FOR CONGRESS,,,,,,PO BOX 2133,,BATTLE GROUND,WA,98604,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4453,CCM,JOHN CARTER FOR CONGRESS,,,,,,"200 UNIV. OAKS BLVD, STE 225 #130",,ROUND ROCK,TX,78665,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4455,CCM,"JOHN GIBBS FOR CONGRESS, INC.",,,,,,PO BOX 2521,,GRAND RAPIDS,MI,49501,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4471,COM,KEN PAXTON CAMPAIGN,,,,,,1005 CONGRESS AVE,STE 430,AUSTIN,TX,78701,,2021-12-22,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4473,COM,KEVIN SPARKS FOR TEXAS STATE SENATE,,,,,,2600 MOCKINGBIRD LN,,MIDLAND,TX,79705,,2021-12-22,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4475,COM,KRISTINA KARAMO FOR SOS,,,,,,PO BOX 1047,,NOVI,MI,48376,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4485,COM,MARK FINCHEM FOR SECRETARY OF STATE,,,,,,15008 W BELL ROAD,STE 101-423,SURPRISE,AZ,85304,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4634,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4638,CCM,TEXANS FOR RONNY JACKSON,,,,,,PO BOX 53058,,AMARILLO,TX,79159,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4489,COM,MATTHEW DEPERNO FOR MICHIGAN,,,,,,PO BOX 1595,,PORTAGE,MI,49081,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4477,CCM,LAUREN BOEBERT FOR CONGRESS,,,,,,PO BOX 752,,RIFLE,CO,81652,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4469,CCM,KELLY FOR ALASKA,,,,,,645 G ST,STE 100-561,ANCHORAGE,AK,99501,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB21B,C00762591,SB21B.4524,ORG,OCEAN POINT ADVISORS LLC,,,,,,530-B HARKLE ROAD STE 100,,SANTA FE,NM,87505,,2021-07-28,5000.0,COMMUNICATIONS CONSULTING,,,2022
SB29,C00762591,SB29.4343,COM,CTE MICK BRICKER,,,,,,211 W EXCHANGE ST,PO BOX 494,SPRING LAKE,MI,49456,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB29,C00762591,SB29.4341,COM,CTE KEVIN RATHBUN,,,,,,410 S KERBY RD,,CORUNNA,MI,48817,,2021-12-28,5000.0,NON-FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4465,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4617,CCM,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,,,,,,10 N. CADDO ST.,PMB #174,CLEBURNE,TX,76031,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4576,CCM,RAND PAUL FOR US SENATE,,,,,,PO BOX 72928,,NEWPORT,KY,41072,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4507,CCM,MORAN FOR KANSAS,,,,,,PO BOX 541,,BELLEVILLE,KS,66935,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4505,CCM,MOONEY FOR CONGRESS 2022,,,,,,PO BOX 1863,,MARTINSBURG,WV,25402,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4501,CCM,MO BROOKS FOR SENATE,,,,,,7610 FOXFIRE DR.,,HUNTSVILLE,AL,35802,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4499,CCM,MIKE CRAPO FOR US SENATE,,,,,,PO BOX 1948,,BOISE,ID,83701,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4497,CCM,MICHAEL WALTZ FOR CONGRESS,,,,,,"1235 PROVIDENCE BLVD., STE R",PMB 502,DELTONA,FL,32725,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4282,CCM,ANNA PAULINA LUNA FOR CONGRESS,,,,,,1201 GANDY BLVD N,P.O. BOX 23064,SAINT PETERSBURG,FL,33742,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4288,CCM,AUGUST PFLUGER FOR CONGRESS,,,,,,PO BOX 3530,,SAN ANGELO,TX,76902,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4495,CCM,MICHAEL BURGESS FOR CONGRESS,,,,,,PO BOX 2334,,DENTON,TX,76202,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4493,CCM,"MCCAUL FOR CONGRESS, INC",,,,,,815-A BRAZOS ST,PMB 230,AUSTIN,TX,78701,,2021-12-16,5000.0,FEDERAL CONTRIBUTION,,,2022
SB23,C00762591,SB23.4491,CCM,MAX MILLER FOR CONGRESS,,,,,,19525 HILLIARD BLVD #16010,,ROCKY RIVER,OH,44116,,2021-07-16,5000.0,FEDERAL CONTRIBUTION,,,2022
